File Path,Language,Project,# Throws,Avg. Max. Generic Throws,Avg. Max. Throws Kitchen Sink,Max. Generic Throws,Max. Throws Kitchen Sink
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/StressProfile.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/AbstractReadExecutor.java,Java,cassandra,10,0,0.75,0,3
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/ReadCallback.java,Java,cassandra,14,0,0.833333333,0,5
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/AbstractWriteResponseHandler.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/ConsistencyLevel.java,Java,cassandra,7,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/tools/BulkLoader.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/ResponseResolver.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/DigestResolver.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/BatchlogResponseHandler.java,Java,cassandra,4,0,1,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/paxos/AbstractPaxosCallback.java,Java,cassandra,1,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/batchlog/LegacyBatchlogMigrator.java,Java,cassandra,4,0,1,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLog.java,Java,cassandra,9,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegmentManagerCDC.java,Java,cassandra,3,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/CounterMutation.java,Java,cassandra,4,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/transport/SimpleClient.java,Java,cassandra,7,0.428571429,0,3,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/transport/ConnectionLimitHandler.java,Java,cassandra,2,1,0,2,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/transport/Client.java,Java,cassandra,2,0.5,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/transport/Frame.java,Java,cassandra,4,0.25,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/transport/Server.java,Java,cassandra,4,1,0,4,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/CacheService.java,Java,cassandra,12,0.2,0.2,2,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/GCInspector.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/MigrationTask.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/BasicResultFilters.java,Java,cassandra,3,1,0,3,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StemmingFilters.java,Java,cassandra,1,1,0,1,0
