File Path,Project,Distinct count of Issue Key POST,Distinct count of Issue Key PRE,Churn PRE,Distinct count of Author Email PRE,Distinct count of Commit Hash PRE
cassandra/src/java/org/apache/cassandra/tools/nodetool/Verify.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/nodetool/Version.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/tools/nodetool/ViewBuildStatus.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/NodeTool.java,Cassandra,0,0,54,1,1
cassandra/src/java/org/apache/cassandra/tools/Output.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/ReloadSslCertificates.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/RepairRunner.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/SSTableExpiredBlockers.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/SSTableExport.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/tools/SSTableLevelResetter.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/SSTableMetadataViewer.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/SSTableOfflineRelevel.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/SSTableRepairedAtSetter.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/StandaloneScrubber.java,Cassandra,1,1,144,1,1
cassandra/src/java/org/apache/cassandra/tools/StandaloneSplitter.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/StandaloneSSTableUtil.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/StandaloneUpgrader.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/StandaloneVerifier.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/Util.java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/tracing/ExpiredTraceState.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tracing/TraceKeyspace.java,Cassandra,0,3,18,1,1
cassandra/src/java/org/apache/cassandra/tracing/TraceState.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tracing/TraceStateImpl.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/tracing/Tracing.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/tracing/TracingImpl.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/CBCodec.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/CBUtil.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Client.java,Cassandra,0,0,2,1,1
cassandra/src/java/org/apache/cassandra/transport/ClientResourceLimits.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/ClientStat.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Compressor.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/ConnectedClient.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Connection.java,Cassandra,0,0,11,1,1
cassandra/src/java/org/apache/cassandra/transport/ConnectionLimitHandler.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/ConnectionStage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/CQLMessageHandler.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/DataType.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Dispatcher.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Envelope.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Event.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/ExceptionHandlers.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Flusher.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/InitialConnectionHandler.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Message.java,Cassandra,0,2,156,1,1
cassandra/src/java/org/apache/cassandra/transport/messages/AuthChallenge.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/AuthenticateMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/AuthResponse.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/AuthSuccess.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/BatchMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/ErrorMessage.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/EventMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/ExecuteMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/OptionsMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/PrepareMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/QueryMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/ReadyMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/RegisterMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/ResultMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/StartupMessage.java,Cassandra,0,0,3,1,1
cassandra/src/java/org/apache/cassandra/transport/messages/SupportedMessage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/messages/UnsupportedMessageCodec.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/PipelineConfigurator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/PreV5Handlers.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/ProtocolException.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/ProtocolVersion.java,Cassandra,0,0,6,1,1
cassandra/src/java/org/apache/cassandra/transport/ProtocolVersionTracker.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/Server.java,Cassandra,1,3,86,1,1
cassandra/src/java/org/apache/cassandra/transport/ServerConnection.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/ServerError.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/SimpleClient.java,Cassandra,0,4,14,1,1
cassandra/src/java/org/apache/cassandra/triggers/CustomClassLoader.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/triggers/ITrigger.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/triggers/TriggerExecutor.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/AbstractIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/AlwaysPresentFilter.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ApproximateTime.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Architecture.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/AsymmetricOrdering.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/BiLongAccumulator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/BiMultiValMap.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/binlog/BinLog.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/binlog/BinLogArchiver.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/binlog/BinLogOptions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/binlog/DeletingArchiver.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/binlog/ExternalArchiver.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/BloomCalculations.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/BloomFilter.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/BloomFilterSerializer.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/BooleanSerializer.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/BTree.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/BTreeRemoval.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/BTreeSearchIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/BTreeSet.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/FullBTreeSearchIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/LeafBTreeSearchIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/NodeBuilder.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/NodeCursor.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/TreeBuilder.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/TreeCursor.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/btree/UpdateFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ByteArrayUtil.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ByteBufferUtil.java,Cassandra,1,1,23,1,1
cassandra/src/java/org/apache/cassandra/utils/CassandraVersion.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ChecksumType.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/CloseableIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Collectors3.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/Accumulator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/Blocker.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/IntervalLock.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/OpOrder.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/Ref.java,Cassandra,0,0,14,1,1
cassandra/src/java/org/apache/cassandra/utils/concurrent/RefCounted.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/Refs.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/SelfRefCounted.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/SharedCloseable.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/SharedCloseableImpl.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/SimpleCondition.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/Transactional.java,Cassandra,0,0,10,1,1
cassandra/src/java/org/apache/cassandra/utils/concurrent/WaitQueue.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/WeightedQueue.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/WrappedSharedCloseable.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ConcurrentBiMap.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/CounterId.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/DefaultValue.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/DiagnosticSnapshotService.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/DirectorySizeCalculator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/DynamicList.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/EstimatedHistogram.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ExecutorUtils.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/utils/ExpiringMemoizingSupplier.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/FailingConsumer.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/FastByteOperations.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/FBUtilities.java,Cassandra,3,3,23,1,1
cassandra/src/java/org/apache/cassandra/utils/FilterFactory.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/GuidGenerator.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/HeapUtils.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Hex.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/HistogramBuilder.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/IFilter.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/IMergeIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/IndexedSearchIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/IntegerInterval.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Interval.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/IntervalTree.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/IteratorWithLowerBound.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/JavaUtils.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/JMXServerUtils.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/JVMStabilityInspector.java,Cassandra,0,3,0,0,0
cassandra/src/java/org/apache/cassandra/utils/LockedDynamicList.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/logging/LogbackLoggingSupport.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/logging/LoggingSupport.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/logging/LoggingSupportFactory.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/logging/NoOpFallbackLoggingSupport.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/LongAccumulator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/LongTimSort.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/MBeanWrapper.java,Cassandra,0,1,0,1,1
cassandra/src/java/org/apache/cassandra/utils/MD5Digest.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/AbstractAllocator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/BufferPool.java,Cassandra,2,2,10,1,1
cassandra/src/java/org/apache/cassandra/utils/memory/BufferPools.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/ContextAllocator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/EnsureOnHeap.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/HeapAllocator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/HeapPool.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/MemoryUtil.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/MemtableAllocator.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/MemtableBufferAllocator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/MemtableCleaner.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/MemtableCleanerThread.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/utils/memory/MemtablePool.java,Cassandra,0,0,8,1,1
cassandra/src/java/org/apache/cassandra/utils/memory/NativeAllocator.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/NativePool.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/SlabAllocator.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/memory/SlabPool.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/MergeIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/MerkleTree.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/MerkleTrees.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/MonotonicClock.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/MonotonicClockTranslation.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/MurmurHash.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Mx4jTool.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/utils/NativeLibrary.java,Cassandra,0,1,10,1,1
cassandra/src/java/org/apache/cassandra/utils/NativeLibraryDarwin.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/utils/NativeLibraryLinux.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/utils/NativeLibraryWindows.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/utils/NativeLibraryWrapper.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/NativeSSTableLoaderClient.java,Cassandra,0,0,4,1,1
cassandra/src/java/org/apache/cassandra/utils/NoSpamLogger.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ObjectSizes.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/obs/BitUtil.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/obs/IBitSet.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/obs/OffHeapBitSet.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/OutputHandler.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/OverlapIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Pair.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/progress/jmx/JMXBroadcastExecutor.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/progress/jmx/JMXNotificationProgressListener.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/progress/jmx/JMXProgressSupport.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/progress/ProgressEvent.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/progress/ProgressEventNotifier.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/progress/ProgressEventNotifierSupport.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/progress/ProgressEventType.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/progress/ProgressListener.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ResourceWatcher.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/RMIServerSocketFactoryImpl.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/SearchIterator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/SigarLibrary.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/SlidingTimeRate.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/SortedBiMultiValMap.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/utils/StatusLogger.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/streamhist/HistogramDataConsumer.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/streamhist/StreamingTombstoneHistogramBuilder.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/streamhist/TombstoneHistogram.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/SyncUtil.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/SystemTimeSource.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/TestRateLimiter.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Throwables.java,Cassandra,1,2,0,0,0
cassandra/src/java/org/apache/cassandra/utils/TimeSource.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/UUIDGen.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/utils/UUIDSerializer.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/vint/VIntCoding.java,Cassandra,0,1,41,1,1
cassandra/src/java/org/apache/cassandra/utils/WindowsTimer.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Wrapped.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/WrappedBoolean.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/WrappedException.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/WrappedRunnable.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/concurrent/LongOpOrderTest.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/concurrent/LongSharedExecutorPoolTest.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/net/BytesInFlightController.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/net/Connection.java,Cassandra,0,0,11,1,1
cassandraburn/org/apache/cassandra/net/ConnectionBurnTest.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/net/GlobalInboundSettings.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/net/LogbackFilter.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/net/MessageGenerator.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/net/MessageGenerators.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/net/Reporters.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/net/Verifier.java,Cassandra,0,0,5,1,1
cassandraburn/org/apache/cassandra/transport/BurnTestUtil.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/transport/DriverBurnTest.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/transport/SimpleClientBurnTest.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/transport/SimpleClientPerfTest.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/utils/LongBTreeTest.java,Cassandra,0,0,0,0,0
cassandraburn/org/apache/cassandra/utils/memory/LongBufferPoolTest.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/action/GossipHelper.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/action/InstanceAction.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/Cluster.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/Constants.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/AbstractCluster.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/ClusterIDDefiner.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/Coordinator.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/DelegatingInvokableInstance.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/DistributedTestSnitch.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/FileLogAction.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/INodeProvisionStrategy.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/Instance.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/InstanceConfig.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/InstanceIDDefiner.java,Cassandra,0,0,15,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/InstanceKiller.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/InstanceMetrics.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/IsolatedExecutor.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/Listen.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/MessageImpl.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/RowUtil.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/impl/TracingUtil.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/mock/nodetool/InternalNodeProbe.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/mock/nodetool/InternalNodeProbeFactory.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/shared/Byteman.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/shared/ClusterUtils.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/shared/Isolated.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/shared/RepairResult.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/shared/Shared.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/shared/ShutdownException.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/shared/VersionedApplicationState.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributed/shared/WithProperties.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributedAbstractEncryptionOptionsImpl.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributedAbstractNetstatsBootstrapStreaming.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributedAbstractNetstatsStreaming.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributedAlterTest.java,Cassandra,0,0,0,0,0
cassandradistributed/org/apache/cassandra/distributedBootstrapBinaryDisabledTest.java,Cassandra,0,0,0,0,0
