File Path,Language,Project,# Throws,Avg. Max. Generic Throws,Avg. Max. Throws Kitchen Sink,Max. Generic Throws,Max. Throws Kitchen Sink
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/ThriftInserter.java,Java,Cassandra,2,0.5,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/ThriftReader.java,Java,Cassandra,2,0.5,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/CqlOperation.java,Java,Cassandra,12,0.083333333,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/ThriftCounterAdder.java,Java,Cassandra,2,0.5,0,1,0
cassandra/examples/hadoop_cql3_word_count/src/WordCount.java,Java,Cassandra,30,0.125,0.875,2,14
cassandra/examples/hadoop_cql3_word_count/src/WordCountCounters.java,Java,Cassandra,22,0.166666667,0.833333333,2,10
cassandra/src/java/org/apache/cassandra/cache/AutoSavingCache.java,Java,Cassandra,5,0,0,0,0
cassandra/tools/stress/src/org/apache/cassandra/stress/settings/SettingsLog.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/SyncUtil.java,Java,Cassandra,4,0,0,0,0
cassandra/src/java/org/apache/cassandra/io/sstable/SSTableSimpleUnsortedWriter.java,Java,Cassandra,5,0,0,0,0
cassandra/src/java/org/apache/cassandra/streaming/StreamManager.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/AbstractJmxClient.java,Java,Cassandra,6,0,0,0,0
cassandra/src/java/org/apache/cassandra/service/ClientState.java,Java,Cassandra,26,0,0.444444444,0,8
cassandra/src/java/org/apache/cassandra/cql3/statements/DropTableStatement.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/UseStatement.java,Java,Cassandra,5,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/DropViewStatement.java,Java,Cassandra,8,0,1,0,4
cassandra/src/java/org/apache/cassandra/io/sstable/CQLSSTableWriter.java,Java,Cassandra,26,0,0.857142857,0,12
cassandra/src/java/org/apache/cassandra/cql3/CQL3Type.java,Java,Cassandra,15,0,0.153846154,0,2
cassandra/src/java/org/apache/cassandra/cql3/ErrorCollector.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/PropertyDefinitions.java,Java,Cassandra,10,0,0,0,0
cassandra/src/java/org/apache/cassandra/thrift/ThriftConversion.java,Java,Cassandra,26,0,0.857142857,0,12
cassandra/src/java/org/apache/cassandra/db/marshal/FrozenType.java,Java,Cassandra,6,0,0.5,0,2
cassandra/src/java/org/apache/cassandra/db/marshal/TypeParser.java,Java,Cassandra,38,0,0.727272727,0,16
cassandra/src/java/org/apache/cassandra/db/marshal/TupleType.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/db/marshal/ColumnToCollectionType.java,Java,Cassandra,6,0,0.5,0,2
cassandra/src/java/org/apache/cassandra/db/marshal/ReversedType.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/db/marshal/AbstractType.java,Java,Cassandra,10,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/marshal/ListType.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/db/marshal/DynamicCompositeType.java,Java,Cassandra,5,0,0.666666667,0,2
