File Path,Language,Project,Avg Max Depth,Avg Depth,Avg Try SLOC,Avg Try LOC,Try SLOC,Try LOC,# Handled with Nested Try,# Handled with Log,# Handled with Abort,# Handled with Default,# Handled with Method,# Handled with Throw with New,# Handled with Throw Wrap,# Handled with Return,# Handled with Continue,# Handled with Empty,# Handled with ToDo,# Handled with Throw without New,% Handled with Nested Try,% Handled with Log,% Handled with Abort,% Handled with Default,% Handled with Method,% Handled with Throw with New,% Handled with Throw Wrap,% Handled with Return,% Handled with Continue,% Handled with Empty,% Handled with ToDo,% Handled with Throw without New,# Possible Exceptions,# Propagated and Potentially Recoverable,% Doc in Comment,% External Doc,# Propagated,Avg # Declaring Methods,Avg # Invoked Method,% Subsumption,% Specific,% Throw Statement,% Method Declaration,Sum of Num Distinct Methods,Num Distinct Methods,# Try in Conditional,# Try in Declaration,# Try in EH Feature,# Try in Loop,# Try in Other,# Try,% Try in Conditional,% Try in Declaration,% Try in EH Feature,% Try in Loop,% Try in Other,% Propagated and Potentially Recoverable,% Propagated,Avg Exc Type Prevalence
jmeter/src/core/src/main/java/org/apache/jmeter/gui/util/PowerTableModel.java,Java,Jmeter,0,0,5,7.4,25,37,0,0.6,0,0,0.2,0,0,0,0,0.4,0,1,0.124336313,0,0.185842111,0,0,0.045132722,0,0,0,0,0.919012289,0,4,1,0,0,1.333333333,1,0.5,0.139190556,0.08751115,0.08751115,0.08751115,11,2.2,0,9,0,0,0,9,0,1,0,0,0,0,0.666666667,232.5757576
jmeter/src/core/src/main/java/org/apache/jmeter/gui/util/MenuFactory.java,Java,Jmeter,2.757575758,0.735353535,1,2,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0.006720882,0,0.309736852,0,0,0,0,0,0.897220259,0,0,0,22,1,0.039936102,0,2.03030303,1,1,0.211949256,0.08751115,0.08751115,0.08751115,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.75,2702
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/LookAndFeelCommand.java,Java,Jmeter,1.75,0.466666667,28.8,29.8,144,149,0,1,0,0,0.8,0.4,0.2,0,0,0,0,0.6,0.500705693,0,0.309736852,0,0,0.180530889,0.103593986,0.048867126,0,0,0,0,6.666666667,0.8,0,0.524934383,2.3,1,1,0.240103709,0.08751115,0.08751115,0.08751115,81,16.2,0,1,0,0,0,1,0,1,0,0,0,0,0.5,225
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/AddParent.java,Java,Jmeter,5.583333333,1.488888889,29.5,25,59,50,0,1,0,0,1,0,0,0,0,0,0,1,0.168022044,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,4,1,0.119808307,0,1.333333333,1,1,0.139190556,0.08751115,0.08751115,0.08751115,29,14.5,0,1,0,0,0,1,0,1,0,0,0,0,0,1228.333333
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/ActionRouter.java,Java,Jmeter,2.566666667,0.684444444,15.375,19.25,123,154,0,1,0,0,0.5,0,0.25,0.25,0,0,0,1,0.517507897,0,0.309736852,0,0,0.112831806,0,0.061083908,0.224305065,0,0,0,10,0.875,0.159744409,0.524934383,2,1,1,0.208785834,0.08751115,0.08751115,0.08751115,68,8.5,0,1,0,0,0,1,0,1,0,0,0,0,0.5,225
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/AddThinkTimeBetweenEachStep.java,Java,Jmeter,2.166666667,0.577777778,12.25,15.75,49,63,0,1,0,0,0,0,0,0.25,0,0,0,1,0.211707776,0,0.309736852,0,0,0,0,0,0.224305065,0,0,0,4,1,0.119808307,0,1.166666667,1,0.5,0.121791737,0.08751115,0.08751115,0.08751115,33,8.25,0,1,0,0,0,1,0,1,0,0,0,0,1,2702
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/AddToTree.java,Java,Jmeter,5.571428571,1.485714286,2.666666667,3.666666667,8,11,0,0.666666667,0,0,0.333333333,0,0,0.333333333,0,0.333333333,0,1,0.03696485,0,0.206491235,0,0,0.075221204,0,0,0.29907342,0,0.765843574,0,4.666666667,1,0.159744409,0.052493438,1.428571429,1,1,0.149132739,0.08751115,0.08751115,0.08751115,7,2.333333333,0,1,0,0,0,1,0,1,0,0,0,0,0.5,2573.5
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/ChangeParent.java,Java,Jmeter,5.769230769,1.538461538,19.75,27.5,158,220,0,0.75,0,0,0.5,0.125,0.125,0.375,0,0.25,0,0.875,0.739296996,0,0.232302639,0,0,0.112831806,0.032373121,0.030541954,0.336457597,0,0.57438268,0,4.333333333,0.625,0.119808307,0.892388451,1.461538462,1,1,0.152574263,0.08751115,0.08751115,0.08751115,159,19.875,2,1,0,0,0,3,0.666666667,0.333333333,0,0,0,0.071428571,0,227.7777778
jmeter/src/core/src/main/java/org/apache/jmeter/threads/RemoteThreadsListenerImpl.java,Java,Jmeter,0.533333333,0.142222222,1,2,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0.006720882,0,0.309736852,0,0,0,0,0,0.897220259,0,0,0,5,1,0.039936102,0,1.866666667,1,1,0.194866779,0.08751115,0.08751115,0.08751115,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,247.945122
jmeter/src/core/src/main/java/org/apache/jmeter/engine/util/CompoundVariable.java,Java,Jmeter,2.3125,0.616666667,8,9,8,9,0,0,0,0,0,1,1,0,0,0,0,0,0.030243968,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,5.333333333,1,0.119808307,0.052493438,0.875,1,1,0.091343802,0.08751115,0.08751115,0.08751115,6,6,0,1,0,0,0,1,0,1,0,0,0,0.606060606,0.066666667,1394.799875
jmeter/src/core/src/main/java/org/apache/jmeter/save/converters/TestElementConverter.java,Java,Jmeter,0,0,13.8,15.2,69,76,0,0.4,0,0,0.4,0,0,0,0,0.6,0,1,0.255393508,0,0.123894741,0,0,0.090265445,0,0,0,0,1.378518433,0,2,0.6,0,0,1,1,1,0.104392917,0.08751115,0.08751115,0.08751115,39,7.8,0,1,0,0,0,1,0,1,0,0,0,0,0,225
jmeter/src/core/src/main/java/org/apache/jmeter/save/SaveService.java,Java,Jmeter,1.714285714,0.457142857,76,99,152,198,0,1,0,0,0.5,0,0,0,0,0,0,1,0.665367296,0,0.309736852,0,0,0.112831806,0,0,0,0,0,0,7,1,0.399361022,0.052493438,1.142857143,1.256528367,1.321460132,0.119306191,0.109960242,0.109960242,0.109960242,55,27.5,1,1,0,0,0,2,0.5,0.5,0,0,0,0.148051948,0.325,2372.518519
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RequestPanel.java,Java,Jmeter,0.75,0.2,7,8,7,8,0,1,0,0,1,0,0,0,0,0,0,1,0.026883527,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,2.666666667,1,0.039936102,0,0.875,1,1,0.091343802,0.08751115,0.08751115,0.08751115,5,5,0,0,0,1,0,1,0,0,0,1,0,0.037815126,0,1807.5
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/backend/BackendListenerGui.java,Java,Jmeter,1,0.266666667,1,2.5,2,5,0,0.5,0,0,0,0,0,0,0,0.5,0,1,0.016802204,0,0.154868426,0,0,0,0,0,0,0,1.148765361,0,6,1,0.039936102,0,1,1.5,1.5,0.104392917,0.131266725,0.131266725,0.131266725,5,2.5,0,3,0,0,0,3,0,1,0,0,0,0.832392473,0.375,55
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,Java,Jmeter,0.533333333,0.142222222,9,12,9,12,0,0,0,0,0,1,1,0,0,0,0,0,0.040325291,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,5,1,0.039936102,0.209973753,1.866666667,1,1,0.194866779,0.08751115,0.08751115,0.08751115,11,11,2,7,0,0,0,9,0.222222222,0.777777778,0,0,0,0,0.714285714,579.875
jmeter/src/generator/src/main/java/org/apache/jmeter/visualizers/GenerateTreeGui.java,Java,Jmeter,5.375,1.433333333,11,17,11,17,0,0,0,0,0,1,1,0,0,0,0,0,0.057127495,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,5.333333333,1,0.159744409,0,1.3125,1,1,0.137015704,0.08751115,0.08751115,0.08751115,4,4,11,6,1,9,1,28,0.392857143,0.214285714,0.035714286,0.321428571,0.035714286,0,0.2,579.875
jmeter/src/core/src/main/java/org/apache/jmeter/testbeans/BeanInfoSupport.java,Java,Jmeter,0,0,2.8,4.2,14,21,0,1,0,0,0.8,0,0,0.2,0,0,0,1,0.070569259,0,0.309736852,0,0,0.180530889,0,0,0.179444052,0,0,0,0.333333333,-0.2,0,0.472440945,0,1.166666667,1.166666667,0,0.102096342,0.102096342,0.102096342,16,3.2,5,3,2,7,0,17,0.294117647,0.176470588,0.117647059,0.411764706,0,0.166666667,0,924
jmeter/src/core/src/main/java/org/apache/jmeter/gui/tree/JMeterTreeNode.java,Java,Jmeter,3.4,0.906666667,11,12,22,24,0,0,0,0,1,0,0,0,0,0,0,1,0.080650581,0,0,0,0,0.225663611,0,0,0,0,0,0,3.333333333,1,0,0.62992126,1.8,1,1,0.187907251,0.08751115,0.08751115,0.08751115,16,8,2,59,0,1,0,62,0.032258065,0.951612903,0,0.016129032,0,0,0,2702
jmeter/src/core/src/main/java/org/apache/jmeter/threads/ListenerNotifier.java,Java,Jmeter,4,1.066666667,7,8,7,8,0,1,0,0,1,0,0,0,0,0,0,1,0.026883527,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,1.333333333,1,0.039936102,0.157480315,2.5,1.041666667,1.041666667,0.260982293,0.091157448,0.091157448,0.091157448,7,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1355.333333
jmeter/src/core/src/main/java/org/apache/jmeter/threads/JMeterThread.java,Java,Jmeter,3.6,0.96,5.5,7.5,11,15,0,1,0,0,1,0,0,0,0,0,0,1,0.050406613,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,1.7,1,1.477635783,0,2.582352941,1,1,0.269579357,0.08751115,0.08751115,0.08751115,16,8,0,2,0,1,0,3,0,0.666666667,0,0.333333333,0,0,0,2702
jmeter/src/components/src/main/java/org/apache/jmeter/timers/ConstantThroughputTimer.java,Java,Jmeter,3,0.8,17,23,34,46,0,1,0,0,1,0,0,0,0,0,0,1,0.154580281,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,0.333333333,0,0,0,0,1,1,0,0.08751115,0.08751115,0.08751115,30,15,1,2,0,0,0,3,0.333333333,0.666666667,0,0,0,0.2,0,2702
jmeter/src/components/src/main/java/org/apache/jmeter/config/CSVDataSet.java,Java,Jmeter,3.916666667,1.044444444,1.5,2.5,3,5,0,0,0,0,1,0,0,0.5,0,0,0,1,0.016802204,0,0,0,0,0.225663611,0,0,0.448610129,0,0,0,4,1,0.119808307,0,1.333333333,1,1,0.139190556,0.08751115,0.08751115,0.08751115,7,3.5,0,0,2,0,0,2,0,0,1,0,0,0.188888889,0.138888889,634.8571429
jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,Java,Jmeter,0.714285714,0.19047619,14.5,20,29,40,0,1,0,0,0,1,1,0,0,0,0,0,0.134417636,0,0.309736852,0,0,0,0.258984966,0.244335632,0,0,0,0,7,0,0.35942492,0,2.047619048,1,1,0.213756926,0.08751115,0.08751115,0.08751115,26,13,1,2,0,3,0,6,0.166666667,0.333333333,0,0.5,0,0.2,0.166666667,776.3214286
jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java,Java,Jmeter,0,0,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0.006720882,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,0.333333333,1,0,0,1,1.29,1.31,0.104392917,0.112889384,0.112889384,0.112889384,1,1,0,8,0,0,0,8,0,1,0,0,0,0.343928571,0,907.5
jmeter/src/functions/src/main/java/org/apache/jmeter/functions/DigestEncodeFunction.java,Java,Jmeter,3,0.8,3.714285714,5,26,35,0,1,0,0,0.571428571,0,0,0,0,0,0,1,0.117615431,0,0.309736852,0,0,0.128950635,0,0,0,0,0,0,0.333333333,0.571428571,0,0,0,1,1,0,0.08751115,0.08751115,0.08751115,15,2.142857143,0,2,0,0,0,2,0,1,0,0,0,0,0,788.3636364
jmeter/src/components/src/main/java/org/apache/jmeter/assertions/MD5HexAssertion.java,Java,Jmeter,3,0.8,17,22,17,22,0,1,0,0,0,0,0,0,0,0,0,1,0.0739297,0,0.309736852,0,0,0,0,0,0,0,0,0,0.333333333,1,0,0,0,1,1,0,0.08751115,0.08751115,0.08751115,18,18,0,3,0,0,0,3,0,1,0,0,0,0.133333333,0,657
jmeter/src/functions/src/main/java/org/apache/jmeter/functions/XPathFileContainer.java,Java,Jmeter,2,0.533333333,7,8,7,8,0,1,0,0,1,0,1,0,0,0,0,1,0.026883527,0,0.309736852,0,0,0.225663611,0,0.244335632,0,0,0,0,1.666666667,1,0.039936102,0.052493438,1,1,1,0.104392917,0.08751115,0.08751115,0.08751115,8,8,1,4,0,0,0,5,0.2,0.8,0,0,0,0,0.5,883.1722097
jmeter/src/core/src/main/java/org/apache/jmeter/util/XPathUtil.java,Java,Jmeter,0.166666667,0.044444444,12.5,18,25,36,0,0.5,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0.120975872,0,0.154868426,0,0,0.112831806,0.129492483,0.122167816,0,0,0,0,4,1,0.039936102,0,1.416666667,1,1,0.147889966,0.08751115,0.08751115,0.08751115,13,6.5,3,12,1,3,1,20,0.15,0.6,0.05,0.15,0.05,0,0.142857143,1282.726424
jmeter/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java,Java,Jmeter,0.6,0.16,17,22,17,22,0,1,0,0,0,0,0,0,0,0,0,1,0.0739297,0,0.309736852,0,0,0,0,0,0,0,0,0,1.666666667,1,0.079872204,0,1,1.321428572,1.285714286,0.104392917,0.115639734,0.115639734,0.115639734,18,18,0,3,0,0,0,3,0,1,0,0,0,0.019230769,0.316666666,1719.970664
jmeter/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathPanel.java,Java,Jmeter,0.6,0.16,9,13.5,18,27,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0.5,0.090731904,0,0.154868426,0,0,0,0.129492483,0.122167816,0,0,0,0,1.666666667,1,0.079872204,0.104986877,1,2,2,0.104392917,0.1750223,0.1750223,0.1750223,10,5,0,3,0,0,0,3,0,1,0,0,0,0,0.044444444,2702
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RenderAsXPath.java,Java,Jmeter,1.375,0.366666667,11,12,11,12,0,1,0,0,0,0,0,0,0,0,0,1,0.040325291,0,0.309736852,0,0,0,0,0,0,0,0,0,2.666666667,1,0.199680511,0,1.25,1.177083333,1.291666667,0.130491146,0.103007916,0.103007916,0.103007916,7,7,2,1,0,0,0,3,0.666666667,0.333333333,0,0,0,0,0.316666666,1208.5
jmeter/src/components/src/main/java/org/apache/jmeter/extractor/XPathExtractor.java,Java,Jmeter,1.740740741,0.464197531,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0.006720882,0,0,0,0,0,0,0,0,0,2.297530722,0,27,1,1.996805112,0,2.592592593,1,1,0.270648304,0.08751115,0.08751115,0.08751115,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.111111111,1749.388889
jmeter/src/core/src/main/java/org/apache/jmeter/reporters/ResultCollector.java,Java,Jmeter,1.666666667,0.444444444,6.142857143,6.714285714,43,47,0,0,0,0,0.142857143,0,0,0.857142857,0,0.142857143,0,1,0.157940722,0,0,0,0,0.032237659,0,0,0.769045936,0,0.328218675,0,9,0.428571429,0.199680511,0,1.148148148,1.114379085,1.086601308,0.119858534,0.097520595,0.097520595,0.097520595,20,2.857142857,6,39,4,3,0,52,0.115384615,0.75,0.076923077,0.057692308,0,0,0.023809524,567
jmeter/src/core/src/main/java/org/apache/jmeter/samplers/AsynchSampleSender.java,Java,Jmeter,0,0,6,6,6,6,0,0,0,0,0,0,0,1,0,0,0,1,0.020162645,0,0,0,0,0,0,0,0.897220259,0,0,0,2.333333333,1,0.079872204,0,1.285714286,1,1,0.134219465,0.08751115,0.08751115,0.08751115,2,2,1,0,0,1,0,2,0.5,0,0,0.5,0,0,0,1104.268519
jmeter/src/core/src/main/java/org/apache/jmeter/samplers/DiskStoreSampleSender.java,Java,Jmeter,0,0,1,2,2,4,0,0,0,0,1,0,0.5,0,0,0,0,1,0.013441764,0,0,0,0,0.225663611,0,0.122167816,0,0,0,0,6,0.5,0.119808307,0,1.055555556,1.083333333,1.083333333,0.110192524,0.094803746,0.094803746,0.094803746,2,1,10,8,0,3,0,21,0.476190476,0.380952381,0,0.142857143,0,0,0,1695
jmeter/src/core/src/main/java/org/apache/jmeter/gui/tree/JMeterTreeTransferHandler.java,Java,Jmeter,3.727272727,0.993939394,1,7,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0.023523086,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,3.666666667,1,0.279552716,0,1.272727273,1,1,0.132863713,0.08751115,0.08751115,0.08751115,1,1,1,5,0,0,0,6,0.166666667,0.833333333,0,0,0,0,0,509
jmeter/src/core/src/main/java/org/apache/jmeter/gui/UndoHistory.java,Java,Jmeter,7,1.866666667,2.25,3.25,9,13,0,0,0,0,0,1,1,0,0,0,0,0,0.043685732,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,1,1,0.039936102,0,2.333333333,1.083333333,1.083333333,0.243583473,0.094803746,0.094803746,0.094803746,12,3,0,1,0,0,0,1,0,1,0,0,0,0.416666667,0.138888889,539.9444444
jmeter/src/core/src/main/java/org/apache/jmeter/save/CSVSaveService.java,Java,Jmeter,2.125,0.566666667,2.5,3.75,10,15,0,0.25,0,0,0.5,0.25,0.25,0.25,0,0.5,0,0.75,0.050406613,0,0.077434213,0,0,0.112831806,0.064746241,0.061083908,0.224305065,0,1.148765361,0,10.66666667,1,0,0,1.9375,1.083333333,1.083333333,0.202261277,0.094803746,0.094803746,0.094803746,12,3,0,1,0,0,0,1,0,1,0,0,0,0.166666667,0,328
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/StatVisualizer.java,Java,Jmeter,8.5,2.266666667,11,14.75,44,59,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0.198266013,0,0,0,1.873893167,0.169247709,0,0,0,0,0,0,0.666666667,1.5,0.039936102,0,1.5,1.5,1.5,0.156589376,0.131266725,0.131266725,0.131266725,29,7.25,0,1,0,0,0,1,0,1,0,0,0,0,0,557.5626786
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/StatGraphVisualizer.java,Java,Jmeter,4.2,1.12,9.888888889,11.44444444,89,103,0,0.666666667,0,0,0.333333333,0,0,0.333333333,0,0,0,1,0.346125412,0,0.206491235,0,0,0.075221204,0,0,0.29907342,0,0,0,1.666666667,1.111111111,0.039936102,0.262467192,1.4,1,1,0.146150084,0.08751115,0.08751115,0.08751115,48,5.333333333,0,1,0,0,0,1,0,1,0,0,0,0,0,409
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/SummaryReport.java,Java,Jmeter,8.5,2.266666667,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0.016802204,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.039936102,0.052493438,1.5,1,1,0.156589376,0.08751115,0.08751115,0.08751115,2,2,0,2,0,0,0,2,0,1,0,0,0,0,0.6,508.1333333
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/modifier/AnchorModifier.java,Java,Jmeter,3.833333333,1.022222222,7.75,9,31,36,0,0.75,0,0,0.25,0.25,0.25,0,0,0,0,0.75,0.120975872,0,0.232302639,0,0,0.056415903,0.064746241,0.061083908,0,0,0,0,4,1,0.239616613,0.104986877,2,1,1,0.208785834,0.08751115,0.08751115,0.08751115,14,3.5,0,2,0,0,0,2,0,1,0,0,0,0,0.25,1391.666667
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/parser/HtmlParsingUtils.java,Java,Jmeter,3.516129032,0.937634409,3,4,3,4,0,1,0,0,1,1,2,0,0,0,0,0,0.013441764,0,0.309736852,0,0,0.225663611,0.258984966,0.488671263,0,0,0,0,10.33333333,1,0.319488818,0,2,1,0.75,0.208785834,0.08751115,0.08751115,0.08751115,3,3,0,0,1,0,0,1,0,0,1,0,0,0.1,0.166666667,1296.666667
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/util/accesslog/SharedTCLogParser.java,Java,Jmeter,4.230769231,1.128205128,1,2,6,12,0,1,0,0,0,0,0.333333333,0,0,0,0,1,0.040325291,0,0.309736852,0,0,0,0,0.081445211,0,0,0,0,4.333333333,1.666666667,0.159744409,0.104986877,1.307692308,1,0.5,0.136513815,0.08751115,0.08751115,0.08751115,6,1,1,1,0,0,0,2,0.5,0.5,0,0,0,0,0.2,1615.681216
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/util/accesslog/TCLogParser.java,Java,Jmeter,3.888888889,1.037037037,1,2,4,8,0,1,0,0,0,0,0,0,0,0,0,1,0.026883527,0,0.309736852,0,0,0,0,0,0,0,0,0,3,1,0,0,0.888888889,1,1,0.092793704,0.08751115,0.08751115,0.08751115,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0.25,759
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/sampler/HTTPJavaImpl.java,Java,Jmeter,2.844444444,0.758518519,5,6,10,12,0,1,0,0,0,0,0.5,0,0,0,0,1,0.040325291,0,0.309736852,0,0,0,0,0.122167816,0,0,0,0,15,2,0.479233227,0.104986877,1.466666667,1.352941176,1.941176471,0.153109612,0.118397438,0.118397438,0.118397438,6,3,1,3,0,1,0,5,0.2,0.6,0,0.2,0,1,0,1287.262755
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/control/gui/RecordController.java,Java,Jmeter,8,2.133333333,6.222222222,6.555555556,56,59,0,0.888888889,0,0,0.111111111,0.111111111,0.111111111,0,0,0.111111111,0,0.888888889,0.198266013,0,0.275321646,0,0,0.025073735,0.028776107,0.027148404,0,0,0.255281191,0,0.333333333,1,0,0.157480315,3,1.125,1.125,0.313178751,0.098450044,0.098450044,0.098450044,26,2.888888889,3,4,0,2,0,9,0.333333333,0.444444444,0,0.222222222,0,0.666666667,0.133333333,1812
jmeter/src/core/src/main/java/org/apache/jmeter/testbeans/gui/WrapperEditor.java,Java,Jmeter,0.166666667,0.044444444,8.5,8.5,34,34,0,1,0,0,0.25,0,0,0.25,0,0,0,1,0.11425499,0,0.309736852,0,0,0.056415903,0,0,0.224305065,0,0,0,2,1,0.039936102,0.209973753,0.833333333,1.199404762,1.163690476,0.086994098,0.10496129,0.10496129,0.10496129,14,3.5,1,0,0,0,0,1,1,0,0,0,0,0,0,907.5
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/ApplyNamingConvention.java,Java,Jmeter,8,2.133333333,1,2,2,4,0,0.5,0,0,0.5,0.5,1,0,0,0,0,0.5,0.013441764,0,0.154868426,0,0,0.112831806,0.129492483,0.244335632,0,0,0,0,0.333333333,1,0,0,3,1.227891157,1.18707483,0.313178751,0.107454167,0.107454167,0.107454167,3,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,516.5
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/Paste.java,Java,Jmeter,6.333333333,1.688888889,9.666666667,15.66666667,29,47,0,0,0,0,0.333333333,1,1,0,0,0,0,0,0.157940722,0,0,0,0,0.075221204,0.258984966,0.244335632,0,0,0,0,1,1,0.039936102,0.052493438,2,1,1,0.208785834,0.08751115,0.08751115,0.08751115,17,5.666666667,1,1,0,0,0,2,0.5,0.5,0,0,0,0,0,94
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/Restart.java,Java,Jmeter,3.142857143,0.838095238,1.2,2.2,6,11,0,0,0,0,1,1,2,0,0,0,0,0,0.03696485,0,0,0,0,0.225663611,0.258984966,0.488671263,0,0,0,0,2.333333333,1,0,0,1.428571429,1.042606816,1.174839279,0.149132739,0.091239722,0.091239722,0.091239722,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0.25,120
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/Save.java,Java,Jmeter,5.5,1.466666667,7,7,7,7,0,0,0,0,1,1,1,0,0,0,0,0,0.023523086,0,0,0,0,0.225663611,0.258984966,0.244335632,0,0,0,0,2,1,0.079872204,0,2,1,1,0.208785834,0.08751115,0.08751115,0.08751115,4,4,1,8,0,0,0,9,0.111111111,0.888888889,0,0,0,0,0.428571429,1200.416667
jmeter/src/core/src/main/java/org/apache/jmeter/gui/action/Load.java,Java,Jmeter,3.6,0.96,1.142857143,2.571428571,8,18,0,0,0,0,0.857142857,1,1.857142857,0,0,0,0,0,0.060487936,0,0,0,0,0.193425953,0.258984966,0.453766173,0,0,0,0,8.333333333,0.857142857,0.798722045,0,2.52,1,1,0.263070151,0.08751115,0.08751115,0.08751115,14,2,0,1,0,0,0,1,0,1,0,0,0,0,0,367.5833333
jmeter/src/core/src/main/java/org/apache/jmeter/engine/RemoteJMeterEngineImpl.java,Java,Jmeter,2.1,0.56,7,9,7,9,0,0,0,0,0,1,1,0,0,0,0,0,0.030243968,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,3.333333333,1,0.079872204,0,1,1.472222222,1.472222222,0.104392917,0.12883586,0.12883586,0.12883586,9,9,0,1,0,0,0,1,0,1,0,0,0,0,0.35,288.5
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/sampler/HTTPFileImpl.java,Java,Jmeter,2.111111111,0.562962963,7,9,7,9,0,1,0,0,0,0,0,1,0,0,0,1,0.030243968,0,0.309736852,0,0,0,0,0,0.897220259,0,0,0,3,1,0.079872204,0,2,1,1,0.208785834,0.08751115,0.08751115,0.08751115,9,9,0,1,0,0,0,1,0,1,0,0,0,0,0.25,362.5
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/sampler/AjpSampler.java,Java,Jmeter,2,0.533333333,5,7,5,7,0,1,0,0,0,0,0,1,0,0,0,1,0.023523086,0,0.309736852,0,0,0,0,0,0.897220259,0,0,0,3.333333333,1,0.039936102,0,1.1,1,1,0.114832209,0.08751115,0.08751115,0.08751115,5,5,0,1,0,0,0,1,0,1,0,0,0,0,0.45,94
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/control/HttpMirrorServer.java,Java,Jmeter,0.222222222,0.059259259,8.75,11,35,44,0,0.25,0,0,1,0.75,1.5,0,0,0,0,0.25,0.147859399,0,0.077434213,0,0,0.225663611,0.194238724,0.366503448,0,0,0,0,3,1,0,0.577427822,1.222222222,1,1,0.127591343,0.08751115,0.08751115,0.08751115,25,6.25,1,0,0,0,0,1,1,0,0,0,0,0,0.25,1651.3
jmeter/src/protocol/jdbc/src/main/java/org/apache/jmeter/protocol/jdbc/processor/AbstractJDBCProcessor.java,Java,Jmeter,2.333333333,0.622222222,1.666666667,2.666666667,5,8,0,1,0,0,0.666666667,0,0,0,0,0,0,1,0.026883527,0,0.309736852,0,0,0.150442408,0,0,0,0,0,0,6,1.333333333,0.479233227,0,2.333333333,1,1,0.243583473,0.08751115,0.08751115,0.08751115,5,1.666666667,1,0,0,0,0,1,1,0,0,0,0,0,0.35,565.0222222
jmeter/src/protocol/jdbc/src/main/java/org/apache/jmeter/protocol/jdbc/config/DataSourceElement.java,Java,Jmeter,0,0,17.66666667,21.33333333,53,64,0,1,0,0,0.333333333,0,0,0,0,0,0,1,0.215068217,0,0.309736852,0,0,0.075221204,0,0,0,0,0,0,0.333333333,1,0,0.157480315,0,1,1,0,0.08751115,0.08751115,0.08751115,27,9,0,1,0,0,0,1,0,1,0,0,0,0,0.45,120
