"File.Path","Project","Distinct.count.of.Issue.Key.POST","Distinct.count.of.Issue.Key.PRE","Churn.PRE","Distinct.count.of.Author.Email.PRE","Distinct.count.of.Commit.Hash.PRE","Kind","File","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclClassMethod","CountDeclClassVariable","CountDeclExecutableUnit","CountDeclFunction","CountDeclInstanceMethod","CountDeclInstanceVariable","CountDeclMethod","CountDeclMethodDefault","CountDeclMethodPrivate","CountDeclMethodProtected","CountDeclMethodPublic","CountLine","CountLineBlank","CountLineCode","CountLineCodeDecl","CountLineCodeExe","CountLineComment","CountSemicolon","CountStmt","CountStmtDecl","CountStmtExe","MaxCyclomatic","MaxCyclomaticModified","MaxCyclomaticStrict","MaxEssential","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Name","Table.Name","X..Throws","Avg..Max..Generic.Throws","Avg..Max..Throws.Kitchen.Sink","Max..Generic.Throws","Max..Throws.Kitchen.Sink","CatchSLOC","CatchLOC","Avg.Catch.LOC","Avg.Catch.SLOC","AP.Catch.and.do.nothing","Avg..AP.Catch.and.do.nothing","Sum.of.AP.Destructive.Wrapping","Avg..AP.Destructive.Wrapping","Sum.of.AP.Dummy.Handler","Avg..AP.Dummy.Handler","AP.Incomplete.implementation","Avg..AP.Incomplete.implementation","AP.Ignoring.Interrupted.Exception","Avg..AP.Ignoring.Interrupted.Exception","Sum.of.AP.Log.and.Return.null","Avg..AP.Log.and.Return.null","AP.Log.and.Throw","Avg..AP.Log.and.Throw","AP.Multi.line.log.messages","Avg..AP.Multi.line.log.messages","AP.Nested.try.block","Avg..AP.Nested.try.block","AP.Relying.on.getCause..","Avg..AP.Relying.on.getCause..","AP.Throw.within.finally","Avg..AP.Throw.within.finally","Potentially.Recoverable","Potentially.UnRecoverable","Recoverability.Not.Relevant","Avg..Potentially.Recoverable","Avg..Potentially.UnRecoverable","Avg..Recoverability.Not.Relevant","Sum.of.AP.Overcatch","Avg..AP.Overcatch","X..Catch","Avg..AP.Catch.and.Return.null","Avg..AP.Generic.Catch","Avg..AP.Overcatch.and.Abort","Avg..AP.Unhandled.exceptions","Avg..AP.Unreachable.Catch.Handler","AP.Catch.and.Return.null","Sum.of.AP.Generic.Catch","Sum.of.AP.Overcatch.and.Abort","Sum.of.AP.Unhandled.exceptions","Sum.of.AP.Unreachable.Catch.Handler","Avg.Max.Depth","Avg.Depth","Avg.Try.SLOC","Avg.Try.LOC","Try.SLOC","Try.LOC","X..Handled.with.Nested.Try","X..Handled.with.Log","X..Handled.with.Abort","X..Handled.with.Default","X..Handled.with.Method","X..Handled.with.Throw.with.New","X..Handled.with.Throw.Wrap","X..Handled.with.Return","X..Handled.with.Continue","X..Handled.with.Empty","X..Handled.with.ToDo","X..Handled.with.Throw.without.New","X..Handled.with.Nested.Try.1","X..Handled.with.Log.1","X..Handled.with.Abort.1","X..Handled.with.Default.1","X..Handled.with.Method.1","X..Handled.with.Throw.with.New.1","X..Handled.with.Throw.Wrap.1","X..Handled.with.Return.1","X..Handled.with.Continue.1","X..Handled.with.Empty.1","X..Handled.with.ToDo.1","X..Handled.with.Throw.without.New.1","X..Possible.Exceptions","X..Propagated.and.Potentially.Recoverable","X..Doc.in.Comment","X..External.Doc","X..Propagated","Avg...Declaring.Methods","Avg...Invoked.Method","X..Subsumption","X..Specific","X..Throw.Statement","X..Method.Declaration","Sum.of.Num.Distinct.Methods","Num.Distinct.Methods","X..Try.in.Conditional","X..Try.in.Declaration","X..Try.in.EH.Feature","X..Try.in.Loop","X..Try.in.Other","X..Try","X..Try.in.Conditional.1","X..Try.in.Declaration.1","X..Try.in.EH.Feature.1","X..Try.in.Loop.1","X..Try.in.Other.1","X..Propagated.and.Potentially.Recoverable.1","X..Propagated.1","Avg.Exc.Type.Prevalence"
"cassandra/src/java/org/apache/cassandra/dht/Murmur3Partitioner.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/Murmur3Partitioner.java",1,1,1,1,7,0,6,0,4,0,6,34,34,34,3,34,0,3,0,31,357,54,265,90,112,49,105,153,88,91,4,4,4,3,2,0.18,48,48,49,36,"cassandra/src/java/org/apache/cassandra/dht/Murmur3Partitioner.java","cassandra_understand.csv",1,0,0,0,0,2,6,3,1,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.5,2,0,0,0,0.333333333,0,1,1,0,0,0,1,0.266666667,8,12.57142857,56,88,0,0,0,0,0.285714286,1.142857143,1.142857143,0,0,0,0,0.285714286,0.295718798,0,0,0,0,0.064475318,0.295982818,0.279240722,0,0,0,0,0.666666667,0.857142857,0,0.157480315,1,1.09908699,1.125294867,0.104392917,0.096182366,0.096182366,0.096182366,36,5.142857143,1,2,1,0,0,4,0.25,0.5,0.25,0,0,0.375,0,851.25
"cassandra/src/java/org/apache/cassandra/dht/OrderPreservingPartitioner.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/OrderPreservingPartitioner.java",1,1,1,1,8,0,7,0,3,1,6,22,22,21,1,22,0,2,0,20,258,36,189,64,79,33,84,127,75,67,7,7,7,1,3,0.17,36,36,36,22,"cassandra/src/java/org/apache/cassandra/dht/OrderPreservingPartitioner.java","cassandra_understand.csv",1,0,0,0,0,2,6,3,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,11,0,0,0,0.4,0,0,0,0,1,0,2,0.533333333,1,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0.010081323,0,0,0,0,0,0.258984966,0,0,0,0,0,0.666666667,1,0,0,0,1.225,1.275,0,0.107201159,0.107201159,0.107201159,3,3,0,0,0,1,1,2,0,0,0,0.5,0.5,0,0.655555556,230.7142857
"cassandra/src/java/org/apache/cassandra/dht/RandomPartitioner.java","Cassandra",0,1,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/RandomPartitioner.java",1,1,1,1,6,0,6,0,5,1,8,31,31,30,2,31,0,2,1,28,318,46,236,83,105,47,101,144,86,84,4,4,4,1,2,0.2,46,46,47,31,"cassandra/src/java/org/apache/cassandra/dht/RandomPartitioner.java","cassandra_understand.csv",1,0,0,0,0,1,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,3,0,0,1,3,3,9,0,0,0,0,0.666666667,0.666666667,0.666666667,0,0,0,0,1,0.030243968,0,0,0,0,0.150442408,0.172656644,0.162890421,0,0,0,0,0.333333333,2.333333333,0,0,3,2.455555556,2.494444444,0.313178751,0.214888491,0.214888491,0.214888491,3,1,4,11,0,1,0,16,0.25,0.6875,0,0.0625,0,0.35,0.458333333,350.3333333
"cassandra/src/java/org/apache/cassandra/dht/Range.java","Cassandra",0,0,0,1,1,"File","cassandra/src/java/org/apache/cassandra/dht/Range.java",2,2,2,1,11,0,8,2,4,14,1,43,43,29,3,43,0,6,2,35,589,65,384,88,190,141,144,236,91,172,8,8,11,7,3,0.37,86,86,103,68,"cassandra/src/java/org/apache/cassandra/dht/Range.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/RangeStreamer.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/RangeStreamer.java",2,2,3,1,15,1,12,2,6,2,1,17,18,16,14,18,1,4,0,13,395,49,266,98,114,81,114,175,97,104,9,9,11,6,4,0.3,45,45,51,25,"cassandra/src/java/org/apache/cassandra/dht/RangeStreamer.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/RingPosition.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/RingPosition.java",0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,4,0,0,0,4,31,1,8,6,0,22,5,6,6,0,0,0,0,0,0,2.75,0,0,0,0,"cassandra/src/java/org/apache/cassandra/dht/RingPosition.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/Splitter.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/Splitter.java",3,3,4,1,22,1,18,2,1,0,0,4,6,6,1,6,0,2,3,1,130,17,85,34,50,28,49,65,36,46,7,7,8,4,3,0.33,14,14,17,7,"cassandra/src/java/org/apache/cassandra/dht/Splitter.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/StreamStateStore.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/StreamStateStore.java",2,2,2,1,9,0,7,2,1,0,0,5,5,5,0,5,0,0,0,5,87,7,48,19,14,32,15,30,19,13,5,5,5,3,3,0.67,11,11,11,7,"cassandra/src/java/org/apache/cassandra/dht/StreamStateStore.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/Token.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/Token.java",1,1,1,1,5,0,5,0,4,0,2,19,29,29,2,29,0,1,0,28,220,31,142,59,47,49,60,90,55,42,6,6,8,4,1,0.35,31,31,35,24,"cassandra/src/java/org/apache/cassandra/dht/Token.java","cassandra_understand.csv",3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/NoReplicationTokenAllocator.java","Cassandra",2,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/tokenallocator/NoReplicationTokenAllocator.java",3,3,3,1,26,3,20,2,1,0,2,8,8,8,2,8,1,3,1,3,266,42,187,63,111,38,111,145,68,101,13,13,13,6,4,0.2,30,30,30,15,"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/NoReplicationTokenAllocator.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/ReplicationAwareTokenAllocator.java","Cassandra",2,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/tokenallocator/ReplicationAwareTokenAllocator.java",2,2,2,1,13,1,10,2,6,3,0,33,35,32,6,35,17,13,0,5,571,81,375,117,208,119,198,267,121,178,9,9,10,8,3,0.32,66,66,70,52,"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/ReplicationAwareTokenAllocator.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/ReplicationStrategy.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/tokenallocator/ReplicationStrategy.java",0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,29,2,6,4,0,21,3,4,4,0,0,0,0,0,0,3.5,0,0,0,0,"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/ReplicationStrategy.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocation.java","Cassandra",1,0,6,1,1,"File","cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocation.java",1,1,1,1,12,0,11,0,6,10,1,22,23,13,0,23,6,1,0,16,288,35,227,66,114,26,89,133,76,81,5,5,7,4,3,0.11,40,40,42,27,"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocation.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocator.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocator.java",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,27,3,7,5,0,17,4,5,5,0,0,0,0,0,0,2.43,0,0,0,0,"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocator.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocatorBase.java","Cassandra",1,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocatorBase.java",1,1,1,1,6,0,5,0,7,1,1,20,21,20,21,21,5,3,2,11,279,35,172,67,57,72,75,108,63,52,5,5,5,1,2,0.42,32,32,32,20,"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocatorBase.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocatorFactory.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocatorFactory.java",2,2,2,1,12,0,12,0,1,1,1,1,1,0,0,1,0,0,0,1,45,5,23,12,6,17,12,15,10,6,2,2,2,1,1,0.74,2,2,2,1,"cassandra/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocatorFactory.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/exceptions/AlreadyExistsException.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/exceptions/AlreadyExistsException.java",1,1,1,1,4,0,4,0,1,0,0,3,3,3,2,3,0,1,0,2,42,5,20,7,5,17,8,12,7,5,1,1,1,1,0,0.85,3,3,3,3,"cassandra/src/java/org/apache/cassandra/exceptions/AlreadyExistsException.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/exceptions/AuthenticationException.java","Cassandra",0,1,5,1,1,"File","cassandra/src/java/org/apache/cassandra/exceptions/AuthenticationException.java",1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,31,2,12,4,2,17,3,6,4,2,1,1,1,1,0,1.42,2,2,2,2,"cassandra/src/java/org/apache/cassandra/exceptions/AuthenticationException.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/exceptions/CassandraException.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/exceptions/CassandraException.java",1,1,1,1,4,0,4,0,1,0,0,3,3,3,1,3,0,0,2,1,40,4,19,6,5,17,7,11,6,5,1,1,1,1,0,0.89,3,3,3,3,"cassandra/src/java/org/apache/cassandra/exceptions/CassandraException.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/exceptions/ConfigurationException.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/exceptions/ConfigurationException.java",1,1,1,1,5,0,5,0,1,0,0,4,4,4,1,4,0,0,1,3,52,5,25,7,8,22,10,15,7,8,1,1,1,1,0,0.88,4,4,4,4,"cassandra/src/java/org/apache/cassandra/exceptions/ConfigurationException.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/exceptions/ExceptionCode.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/exceptions/ExceptionCode.java",1,1,1,1,2,0,2,0,1,1,1,4,2,3,19,4,0,1,0,3,74,9,43,29,8,22,12,17,11,8,2,2,2,1,1,0.51,5,5,5,4,"cassandra/src/java/org/apache/cassandra/exceptions/ExceptionCode.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"cassandra/src/java/org/apache/cassandra/exceptions/FunctionExecutionException.java","Cassandra",0,0,0,0,0,"File","cassandra/src/java/org/apache/cassandra/exceptions/FunctionExecutionException.java",1,1,1,1,7,0,7,0,1,1,0,2,2,1,3,2,0,0,0,2,47,5,25,13,8,17,16,19,13,8,1,1,1,1,0,0.68,2,2,2,2,"cassandra/src/java/org/apache/cassandra/exceptions/FunctionExecutionException.java","cassandra_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
