id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Line,LOC,Start,Length,NumExceptions,ThrowsException,ThrowsKitchenSink,ExceptionType,FilePath,StartLine
58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1974,28,89324,1236,2,0,1,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1974
59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,20,3181,1175,1,0,0,"java.lang.UnsupportedOperationException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\util\ObjectSizeCalculator.java",93
60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,25,1284,994,1,0,0,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\relational\TableIdParser.java",47
61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435,21,23760,878,1,0,0,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",435
62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,567,17,28939,611,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",567
63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,584,5,29556,236,1,0,0,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",584
64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,597,29,30040,1470,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",597
65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,626,26,31516,1332,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",626
66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,652,31,32854,1573,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",652
67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,683,23,34433,1068,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",683
68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,706,19,35507,880,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",706
69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,725,19,36393,888,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",725
70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,798,16,39983,829,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",798
71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,814,18,40818,1072,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",814
72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,832,16,41896,815,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",832
73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,848,24,42717,1178,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",848
74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,872,16,43901,861,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",872
75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,888,18,44768,1080,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",888
76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,906,16,45854,847,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",906
77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,922,41,46707,1753,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",922
78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,963,19,48466,749,2,0,1,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",963
79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2042,11,92691,559,1,0,0,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",2042
80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2669,146,116765,7406,1,0,0,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",2669
81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1081,20,42006,848,1,0,0,"io.debezium.text.ParsingException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\util\Strings.java",1081
82,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,8,468,177,1,0,0,"E","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-testing\debezium-testing-openshift\src\main\java\io\debezium\testing\openshift\tools\databases\Commands.java",18
83,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,2,312,47,1,0,0,"E","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-testing\debezium-testing-openshift\src\main\java\io\debezium\testing\openshift\tools\databases\DatabaseClient.java",14
84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,125,7,5193,301,2,0,1,"java.net.URISyntaxException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mongodb\src\test\java\io\debezium\connector\mongodb\transforms\MongoDataConverterTest.java",125
85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,98,7,4074,301,2,0,1,"java.net.URISyntaxException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mongodb\src\test\java\io\debezium\connector\mongodb\transforms\ToAvroMongoDataConverterTest.java",98
86,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81,13,3182,414,4,0,1,"java.util.concurrent.TimeoutException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\test\java\io\debezium\connector\mysql\ReadBinLogIT.java",81
87,0,0,0,0,0,0,0,0,0,0,0,1,0,1,115,4,4056,114,3,0,1,"java.util.concurrent.TimeoutException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\test\java\io\debezium\connector\mysql\ReadBinLogIT.java",115
