id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Checked,ParentNodeType,RecoverFlag,InnerCatch,ParentTryStartLine,Logged,MultiLog,Abort,Default,GetCause,OtherInvocation,NumThrown,NumThrowNew,NumThrowWrapCurrentException,Return,Continue,EmptyBlock,CatchException,FinallyThrowing,NumDistinctMethods,NumMethodsNotBinded,NumDistinctExceptions,NumSpecificHandler,NumSubsumptionHandler,NumSupersumptionHandler,NumOtherHandler,MaxLevel,NumIsBindingInfo,NumIsDocSemantic,NumIsDocSyntax,NumIsThrow,ToDo,ExceptionType,ParentMethod,ParentType,FilePath,StartLine
313,127,130,1,130,134,2,4022,77,126,135,7,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,1,2,1,0,0,1,0,"java.sql.SQLException","getTransactionId(TransactionalBufferMetrics,ResultSet)","io.debezium.connector.oracle.logminer.RowMapper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\RowMapper.java",130
314,157,186,21,186,189,1,6365,57,154,191,29,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,1,3,0,1,1,0,"java.sql.SQLException","getSqlRedo(TransactionalBufferMetrics,ResultSet,boolean,HistoryRecorder,Scn,String,String,int,Timestamp,String)","io.debezium.connector.oracle.logminer.RowMapper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\RowMapper.java",186
315,197,200,1,200,203,1,6910,102,196,204,6,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,2,0,0,0,1,1,0,1,1,0,"java.sql.SQLException","getTableId(String,ResultSet)","io.debezium.connector.oracle.logminer.RowMapper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\RowMapper.java",200
316,77,81,2,81,84,1,2580,54,74,95,18,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,3,3,0,0,0,6,3,0,1,1,0,"java.sql.SQLException","setSessionToPdb(String)","io.debezium.connector.oracle.OracleConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleConnection.java",81
317,86,89,1,89,92,1,2808,84,74,95,18,1,0,1,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","setSessionToPdb(String)","io.debezium.connector.oracle.OracleConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleConnection.java",89
318,99,103,2,103,106,1,3181,54,96,117,18,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,3,3,0,0,0,6,3,0,1,1,0,"java.sql.SQLException","resetSessionToCdb()","io.debezium.connector.oracle.OracleConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleConnection.java",103
319,108,111,1,111,114,1,3409,84,96,117,18,1,0,1,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","resetSessionToCdb()","io.debezium.connector.oracle.OracleConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleConnection.java",111
320,125,135,7,135,145,7,4253,382,122,167,37,1,0,1,1,54,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,3,3,0,0,0,1,3,0,1,1,0,"java.sql.SQLException","resolveOracleDatabaseVersion()","io.debezium.connector.oracle.OracleConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleConnection.java",135
321,124,157,27,157,160,1,5239,99,122,167,37,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,4,7,0,0,0,1,3,0,1,2,0,"java.sql.SQLException","resolveOracleDatabaseVersion()","io.debezium.connector.oracle.OracleConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleConnection.java",157
322,121,126,3,126,129,1,4950,83,120,132,9,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,0,"java.sql.SQLException","doStop()","io.debezium.connector.oracle.OracleConnectorTask","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleConnectorTask.java",126
323,180,196,8,196,205,5,8204,425,165,206,25,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,6,0,3,2,0,0,1,2,2,0,1,2,0,"java.sql.SQLException","getLatestTableDdlScn(RelationalSnapshotContext)","io.debezium.connector.oracle.OracleSnapshotChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleSnapshotChangeEventSource.java",196
324,284,288,2,288,291,1,11313,116,282,294,10,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,0,2,2,0,0,0,1,2,0,0,0,0,"java.sql.SQLException","convertBinary(Column,Field,Object,BinaryHandlingMode)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",288
325,298,301,1,301,304,1,11767,116,296,308,9,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertInteger(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",301
326,318,321,1,321,324,1,12408,116,310,331,18,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertFloat(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",321
327,335,338,1,338,341,1,12977,116,333,348,12,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertDouble(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",338
328,352,355,1,355,358,1,13540,116,350,382,19,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertDecimal(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",355
329,390,393,1,393,396,1,15124,116,388,400,9,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertNumericAsTinyInt(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",393
330,403,406,1,406,409,1,15566,116,401,413,9,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertNumericAsSmallInt(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",406
331,416,419,1,419,422,1,16012,116,414,426,9,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertNumericAsInteger(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",419
332,429,432,1,432,435,1,16461,116,427,439,9,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertNumericAsBigInteger(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",432
333,458,461,1,461,464,1,17807,116,450,467,15,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","convertBoolean(Column,Field,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",461
334,509,527,13,527,530,1,20452,108,508,532,19,1,0,1,1,31,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,8,0,4,4,0,0,0,6,4,0,1,1,0,"java.sql.SQLException","fromOracleTimeClasses(Column,Object)","io.debezium.connector.oracle.OracleValueConverters","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\OracleValueConverters.java",527
335,42,50,7,50,53,1,1909,101,41,54,12,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,3,3,0,0,0,1,3,0,1,1,0,"java.sql.SQLException","getDatabaseOptionValue(String)","io.debezium.connector.oracle.junit.SkipTestDependingOnDatabaseOptionRule","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\junit\SkipTestDependingOnDatabaseOptionRule.java",50
336,77,80,1,80,82,0,2556,11,71,119,20,1,0,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,4,1,0,1,0,0,"java.sql.SQLException","before()","io.debezium.connector.oracle.OracleConnectorFilterIT","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",80
337,238,248,6,248,251,1,10680,85,236,252,12,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0,3,1,0,0,2,35,2,0,2,2,0,"java.sql.SQLException","createConnection(Configuration,Configuration,boolean)","io.debezium.connector.oracle.util.TestHelper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\util\TestHelper.java",248
338,257,263,4,263,266,1,11331,82,253,267,11,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,3,1,0,0,2,35,2,0,2,1,0,"java.sql.SQLException","forceLogfileSwitch()","io.debezium.connector.oracle.util.TestHelper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\util\TestHelper.java",263
339,272,281,8,281,284,1,12088,87,268,285,15,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,0,5,3,0,0,2,35,4,0,1,1,0,"java.sql.SQLException","getNumberOfOnlineLogGroups()","io.debezium.connector.oracle.util.TestHelper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\util\TestHelper.java",281
340,294,297,1,297,302,3,12577,156,293,303,8,1,0,1,1,31,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,1,0,0,"java.sql.SQLException","dropTable(OracleConnection,String)","io.debezium.connector.oracle.util.TestHelper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\util\TestHelper.java",297
341,324,327,1,327,330,1,13843,89,323,331,6,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,1,0,0,"java.sql.SQLException","purgeRecycleBin(OracleConnection)","io.debezium.connector.oracle.util.TestHelper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\util\TestHelper.java",327
342,86,89,1,89,93,2,2852,127,85,94,7,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asBox()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",89
343,97,100,1,100,104,2,3140,128,96,105,7,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asCircle()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",100
344,108,111,1,111,115,2,3431,127,107,116,7,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asInterval()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",111
345,119,122,1,122,126,2,3713,127,118,127,7,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asLine()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",122
346,130,133,1,133,137,2,3995,127,129,138,7,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asLseg()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",133
347,141,149,6,149,153,2,4525,127,140,154,12,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,4,0,1,2,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asMoney()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",149
348,157,160,1,160,164,2,4807,127,156,165,7,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asPath()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",160
349,168,171,1,171,175,2,5092,127,167,176,7,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asPoint()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",171
350,179,182,1,182,186,2,5383,127,178,187,7,1,0,1,1,31,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"java.sql.SQLException","asPolygon()","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",182
351,195,199,2,199,202,1,5940,132,194,204,8,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,1,2,0,0,0,0,"java.sql.SQLException","asArray(String,PostgresType,String,PgConnectionSupplier)","io.debezium.connector.postgresql.connection.AbstractColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\AbstractColumnValue.java",199
352,319,326,5,326,330,1,15162,203,317,332,12,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,1,3,0,0,0,0,"java.sql.SQLException","getTableColumnOptionalityFromDatabase(DatabaseMetaData,String,String)","io.debezium.connector.postgresql.connection.pgoutput.PgOutputMessageDecoder","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\pgoutput\PgOutputMessageDecoder.java",326
353,324,334,8,334,337,1,10910,124,314,339,14,1,0,1,1,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,3,3,0,0,0,2,3,0,0,0,0,"java.sql.SQLException","asArray(String,PostgresType,String,PgConnectionSupplier)","io.debezium.connector.postgresql.connection.pgproto.PgProtoColumnValue","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\pgproto\PgProtoColumnValue.java",334
354,234,237,1,237,246,7,11017,397,231,249,14,1,0,1,1,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,4,2,0,0,1,0,"java.sql.SQLException","parseConfirmedFlushLsn(String,String,String,ResultSet)","io.debezium.connector.postgresql.connection.PostgresConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresConnection.java",237
355,239,242,1,242,245,1,11282,121,231,249,14,1,0,1,1,12,0,1,234,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,1,4,2,0,0,1,0,"java.sql.SQLException","parseConfirmedFlushLsn(String,String,String,ResultSet)","io.debezium.connector.postgresql.connection.PostgresConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresConnection.java",242
356,252,255,1,255,258,1,11735,81,250,261,8,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,1,4,2,0,0,1,0,"java.sql.SQLException","parseRestartLsn(String,String,String,ResultSet)","io.debezium.connector.postgresql.connection.PostgresConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresConnection.java",255
357,293,297,2,297,317,17,13266,931,290,325,32,1,0,1,1,24,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4,1,0,1,0,0,"java.sql.SQLException","dropReplicationSlot(String)","io.debezium.connector.postgresql.connection.PostgresConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresConnection.java",297
358,333,338,3,338,347,7,14913,345,332,348,14,1,0,1,1,31,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,4,1,0,1,0,0,"java.sql.SQLException","dropPublication(String)","io.debezium.connector.postgresql.connection.PostgresConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresConnection.java",338
359,351,354,1,354,357,1,15401,94,350,358,6,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"java.sql.SQLException","close()","io.debezium.connector.postgresql.connection.PostgresConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresConnection.java",354
360,425,428,1,428,431,1,18518,110,424,432,6,1,0,1,1,31,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,0,2,2,0,0,0,6,2,0,1,1,0,"java.sql.SQLException","getDatabaseCharset()","io.debezium.connector.postgresql.connection.PostgresConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresConnection.java",428
361,479,482,1,482,485,0,21219,93,461,507,28,1,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,"java.sql.SQLException","readTableColumn(ResultSet,TableId,Tables.ColumnNameFilter)","io.debezium.connector.postgresql.connection.PostgresConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresConnection.java",482
362,140,184,36,184,187,1,10220,69,135,193,48,1,0,1,1,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,17,0,10,8,0,1,3,8,7,0,1,4,0,"java.sql.SQLException","initPublication()","io.debezium.connector.postgresql.connection.PostgresReplicationConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresReplicationConnection.java",184
363,219,255,29,255,258,1,13472,61,215,259,36,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,12,0,8,5,0,0,4,12,5,0,1,4,0,"java.sql.SQLException","initReplicationSlot()","io.debezium.connector.postgresql.connection.PostgresReplicationConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresReplicationConnection.java",255
364,373,386,10,386,389,1,19125,107,372,390,15,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,4,5,0,0,2,4,3,0,0,1,0,"java.sql.SQLException","parseSlotCreation(ResultSet)","io.debezium.connector.postgresql.connection.PostgresReplicationConnection","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\PostgresReplicationConnection.java",386
365,57,61,1,61,64,1,3148,115,55,72,12,1,0,1,1,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0,2,15,2,0,1,3,0,"java.sql.SQLException","executeCatchUpStreaming(OffsetContext,ChangeEventSourceContext,SnapshotChangeEventSource)","io.debezium.connector.postgresql.PostgresChangeEventSourceCoordinator","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresChangeEventSourceCoordinator.java",61
366,102,112,8,112,115,1,4433,54,101,116,13,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,3,2,0,0,3,13,1,0,2,2,0,"java.sql.SQLException","getOldColumnValues()","io.debezium.connector.postgresql.PostgresChangeRecordEmitter","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresChangeRecordEmitter.java",112
367,119,129,8,129,132,1,5026,54,118,133,13,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,3,2,0,0,3,13,1,0,2,2,0,"java.sql.SQLException","getNewColumnValues()","io.debezium.connector.postgresql.PostgresChangeRecordEmitter","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresChangeRecordEmitter.java",129
368,246,249,1,249,252,1,10842,101,245,253,6,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,5,1,0,0,4,45,1,0,3,3,0,"java.sql.SQLException","refreshTableFromDatabase(TableId)","io.debezium.connector.postgresql.PostgresChangeRecordEmitter","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresChangeRecordEmitter.java",249
369,88,132,13,132,137,2,6311,286,75,139,29,1,0,1,1,54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,8,12,0,0,0,9,8,0,2,1,0,"java.sql.SQLException","validateConnection(Map<String,ConfigValue>,Configuration)","io.debezium.connector.postgresql.PostgresConnector","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresConnector.java",132
370,76,79,1,79,82,1,3336,55,63,223,93,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,7,1,0,1,1,0,"java.sql.SQLException","start(Configuration)","io.debezium.connector.postgresql.PostgresConnectorTask","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresConnectorTask.java",79
371,95,101,4,101,104,1,4572,125,63,223,93,1,0,1,1,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,2,0,0,1,16,3,0,2,3,0,"java.sql.SQLException","start(Configuration)","io.debezium.connector.postgresql.PostgresConnectorTask","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresConnectorTask.java",101
372,126,129,1,129,136,5,6112,444,63,223,93,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,1,0,0,"java.sql.SQLException","start(Configuration)","io.debezium.connector.postgresql.PostgresConnectorTask","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresConnectorTask.java",129
373,142,145,1,145,148,1,6784,63,63,223,93,1,0,1,1,54,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,"java.sql.SQLException","start(Configuration)","io.debezium.connector.postgresql.PostgresConnectorTask","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\PostgresConnectorTask.java",145
